term,high_drift_tfidf,low_drift_tfidf,high_minus_low
issue pull request,0.0,0.0026289422111131695,-0.0026289422111131695
issue test,0.0,0.0014462373354694504,-0.0014462373354694504
issue write,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
issue write special,0.0026509727295726433,0.0004710320800344076,0.0021799406495382357
issues,0.007788368024125019,0.006579398090187333,0.0012089699339376866
issues avoid,0.0011034540180687737,0.0013021996356186575,-0.0001987456175498838
issues avoid creating,0.0011034540180687737,0.0013021996356186575,-0.0001987456175498838
issues examples,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
issues examples fixes,0.0026509727295726433,0.00037378117217289227,0.002277191557399751
issues gh,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
issues gh issue,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
issues help,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
issues help tracking,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
item,0.0011371001161013963,0.007543657289359275,-0.006406557173257879
items,0.0022333078153546873,0.002717000082600337,-0.00048369226724564963
iter,0.003189703994694978,0.0028515909542102522,0.00033811304048472594
iterable,0.002295994061032153,0.0019220074923425028,0.00037398656868965004
iterates,0.00031369525044618464,0.001385231886968111,-0.0010715366365219264
iterating,0.001771319690787511,0.0007035570816061798,0.0010677626091813311
iteration,0.0011192599134269314,0.008347226500228757,-0.007227966586801826
iterations,0.00031369525044618464,0.001385231886968111,-0.0010715366365219264
iterator,0.0008298426194886675,0.011150586843699083,-0.010320744224210416
javascript,0.0012441652899506511,0.0029312376844509635,-0.0016870723945003124
jit,0.0005957211433034926,0.003103889845978704,-0.0025081687026752113
jit preserve,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
jit preserve family,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
job,0.007602360905346697,0.0009107107549818427,0.006691650150364854
jobs,0.0011087355517156298,0.003948881335634144,-0.0028401457839185144
jobs flaking,0.0005615863613390112,0.0036505508846460775,-0.0030889645233070665
jobs flaking tests,0.0,0.001570348316253467,-0.001570348316253467
js,0.007844314614579906,0.013605259014714778,-0.005760944400134872
js changelog,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
js changelog add,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
js process,0.00354619071561754,0.0005106656137864446,0.0030355251018310955
js vs,0.0,0.0004101967061127902,-0.0004101967061127902
json,0.00462160277148376,0.005047256497577678,-0.0004256537260939174
just,0.010798197866392039,0.004755849423056246,0.006042348443335793
just like,0.0010744155471608652,0.0009117480400693735,0.00016266750709149176
just write,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
just write release,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
keeping,0.0009848697550096615,0.0005738303761196156,0.00041103937889004594
kep,0.011986132215585896,0.001492922059006283,0.010493210156579613
kep associated,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kep associated issue,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kep link,0.00273888285351881,0.0008157567444252665,0.0019231261090935435
kep link usage,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
kep special,0.002128211143036885,0.0,0.002128211143036885
kep special notes,0.002128211143036885,0.0,0.002128211143036885
keps,0.008851899846709135,0.00213032989399917,0.006721569952709965
keps applicable,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
keps applicable addition,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
keps kubernetes,0.004185209559993782,0.0007275273038605595,0.0034576822561332224
keps kubernetes enhancement,0.004185209559993782,0.0007275273038605595,0.0034576822561332224
keps supporting,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
keps supporting documentation,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
kernel,0.009949214929960279,0.0030283238002570797,0.006920891129703199
key,0.0025265009458826067,0.005668403724348174,-0.0031419027784655674
keys,0.003811153490038069,0.0007491221145751581,0.003062031375462911
keyword,0.0,0.006172321395668217,-0.006172321395668217
keywords,0.0013541770422028346,0.0005324370667691764,0.0008217399754336581
kind,0.029633508061065846,0.014026838400609044,0.015606669660456802
kind api,0.0030647897402871554,0.0019477100093976969,0.0011170797308894585
kind api change,0.0031563758661623705,0.0007901270881708411,0.0023662487779915293
kind bug,0.003865607324337027,0.001878141486439083,0.0019874658378979436
kind bug kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind bug pr,0.0011672521361662726,0.000586490427926676,0.0005807617082395966
kind cleanup,0.00584894847895235,0.0017936072667390892,0.0040553412122132605
kind cleanup add,0.0014332076445204031,0.0,0.0014332076445204031
kind cleanup kind,0.0024793708647027307,0.0019957158151644987,0.00048365504953823196
kind cleanup pr,0.0024117744520279426,0.0,0.0024117744520279426
kind dependency,0.002205226786490369,0.0008448132522072999,0.0013604135342830692
kind dependency kind,0.002205226786490369,0.0008448132522072999,0.0013604135342830692
kind deprecation,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind deprecation kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind documentation,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind documentation kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind failing,0.003423794758072559,0.00266450723522404,0.0007592875228485192
kind failing test,0.003423794758072559,0.00266450723522404,0.0007592875228485192
kind feature,0.004338556820580454,0.0007901270881708411,0.0035484297324096126
kind feature optionally,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind flake,0.004390966238665238,0.004024870008827499,0.0003660962298377389
kind flake assign,0.0014910465373686942,0.0,0.0014910465373686942
kind flake kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind flake sig,0.0014910465373686942,0.0,0.0014910465373686942
kind reference,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind reference keps,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kind regression,0.003031618883455541,0.0008157567444252665,0.0022158621390302746
kind regression pr,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kinds,0.004958741729405461,0.002675471213178123,0.0022832705162273382
kinds applicable,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kinds applicable kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kinds kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
kinds kind bug,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
know,0.004581057282754659,0.005748536059833718,-0.0011674787770790595
know able,0.0,0.001570348316253467,-0.001570348316253467
know able reproduce,0.0,0.001570348316253467,-0.001570348316253467
know related,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
know related tracking,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
know response,0.001869885212272893,0.0026595412413988185,-0.0007896560291259255
know response kubernetes,0.0014449887287576936,0.001510030562425665,-6.50418336679713e-05
know response relevant,0.000658020591415339,0.0015470944170290603,-0.0008890738256137214
knowledge,0.003080195750712282,0.002023259392973192,0.0010569363577390897
knowledge covered,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
knowledge covered appropriate,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
known,0.0006273905008923693,0.0011821820444964173,-0.0005547915436040481
kube,0.004961152126597489,0.0005611448495538674,0.004400007277043622
kubelet,0.009112306694889136,0.008161064913236489,0.0009512417816526474
kubelet configuration,0.0009089636884278194,0.0,0.0009089636884278194
kubelet crashes,0.0005952684379816347,0.00045535537749092134,0.00013991306049071338
kubernetes,0.01460223930284289,0.014556651449789378,4.558785305351122e-05
kubernetes enhancement,0.004185209559993782,0.0007275273038605595,0.0034576822561332224
kubernetes enhancement proposals,0.004185209559993782,0.0007275273038605595,0.0034576822561332224
kubernetes hack,0.0,0.001570348316253467,-0.001570348316253467
kubernetes hack install,0.0,0.001570348316253467,-0.001570348316253467
kubernetes kind,0.0,0.0027436039089183033,-0.0027436039089183033
kubernetes kubelet,0.0009089636884278194,0.0,0.0009089636884278194
kubernetes party,0.0,0.001570348316253467,-0.001570348316253467
kubernetes party etcd,0.0,0.001570348316253467,-0.001570348316253467
kubernetes pkg,0.0014910465373686942,0.0,0.0014910465373686942
kubernetes pkg kubelet,0.0014910465373686942,0.0,0.0014910465373686942
kubernetes suite,0.0012463733816732497,0.0011599717793831553,8.640160229009437e-05
kubernetes suite sig,0.0012463733816732497,0.0011599717793831553,8.640160229009437e-05
kubernetes test,0.001111760348048808,0.004160749516934511,-0.003048989168885703
kubernetes test integration,0.0,0.004380818668499703,-0.004380818668499703
kubernetes unit,0.007455232686843471,0.0,0.007455232686843471
kubernetes unit windows,0.007455232686843471,0.0,0.007455232686843471
kubernetes version,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
kubernetes version details,0.002398298792110933,0.0,0.002398298792110933
label,0.0063749327279710305,0.003851949353891665,0.0025229833740793655
label developer,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
label developer certificate,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
label lang,0.0024897457374020264,0.0,0.0024897457374020264
label lang nominated,0.0024897457374020264,0.0,0.0024897457374020264
label pull,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
label pull request,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
labels,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
labels read,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
labels read ensure,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
lambda,0.0,0.0019458598030859958,-0.0019458598030859958
landing,0.0010305925339717473,0.0005106656137864446,0.0005199269201853027
lang,0.004097722791978169,0.011888964834228423,-0.007791242042250254
lang nominated,0.0024897457374020264,0.0,0.0024897457374020264
lang nominated compiler,0.0024897457374020264,0.0,0.0024897457374020264
lang rust,0.0010334786185607992,0.012911945869230057,-0.011878467250669258
lang rust fixes,0.0,0.008683708795179771,-0.008683708795179771
large,0.004044134396337573,0.0018893449442791029,0.0021547894520584695
larger,0.0013570557273658809,0.0,0.0013570557273658809
late,0.0002978605716517463,0.0023199435587663107,-0.0020220829871145643
later,0.00042233286540917285,0.0039184637698773395,-0.0034961309044681667
latest,0.0025515504504311825,0.0041879201244411175,-0.001636369674009935
layout,0.0012547369411419777,0.0038526488928302327,-0.0025979119516882547
layout consumption,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
layout consumption semantics,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
layout family,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
layout family head,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
layouts,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
layouts specialized,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
layouts specialized opcode,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
lazy,0.0011479970305160764,0.0006926159434840555,0.00045538108703202095
lead,0.00047346934307885126,0.0016168317177510342,-0.0011433623746721828
leading,0.0015938863742711528,0.0019139108577566032,-0.0003200244834854504
leak,0.0002656905046904932,0.006582053090442719,-0.006316362585752226
leaks,0.0,0.004067093586216361,-0.004067093586216361
leaving,0.0002656905046904932,0.0019822027440874806,-0.0017165122393969874
leaving semantics,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
leaving semantics existing,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
legacy,0.0033103620542063207,0.0009965179401338513,0.002313844114072469
length,0.0007861709208499859,0.0032886964741034854,-0.0025025255532534997
lengths,0.0005214195764106706,0.0010962321580344954,-0.0005748125816238248
let,0.010531379012379478,0.0,0.010531379012379478
level,0.0050240218985560135,0.008385391135860992,-0.003361369237304978
level await,0.0015072680953468584,0.0018930451911247054,-0.00038577709577784693
levels,0.0,0.006245526721028528,-0.006245526721028528
lib,0.0020891420225363144,0.00955281528837195,-0.007463673265835636
lib rmeta,0.0,0.002894569598393257,-0.002894569598393257
lib rmeta mach,0.0,0.002894569598393257,-0.002894569598393257
lib rs,0.0,0.0021057529086990095,-0.0021057529086990095
libraries,0.0010180644157505867,0.0013122126045934308,-0.0002941481888428441
libraries behavior,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
libraries behavior change,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
library,0.00125754914184533,0.0035408543575290675,-0.0022833052156837376
license,0.01903345355696709,0.01185478393389297,0.007178669623074119
license indicated,0.006344484518989031,0.00395159464463099,0.0023928898743580404
license indicated file,0.006344484518989031,0.00395159464463099,0.0023928898743580404
license involved,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
license right,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
license right license,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
license submit,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
license submit work,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
license unless,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
license unless permitted,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
lifecycle,0.0008282003558084518,0.0008098953728848271,1.8304982923624674e-05
like,0.01697209094735239,0.009672030540396895,0.007300060406955494
like fixing,0.00993052560915982,0.002254683568222722,0.007675842040937099
like fixing typo,0.00993052560915982,0.002254683568222722,0.007675842040937099
like keps,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
like keps supporting,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
like specific,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
like specific user,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
likely,0.0009684301461101673,0.0025261912592719742,-0.001557761113161807
limit,0.0009215018724732946,0.00754579450256229,-0.006624292630088995
limited,0.002240260386113388,0.0009110235967292415,0.0013292367893841463
limits,0.0012948770896172262,0.0,0.0012948770896172262
line,0.0016374675295908702,0.007706357393650472,-0.006068889864059602
line code,0.0,0.0026030014810634544,-0.0026030014810634544
line code command,0.0,0.0012244873418878776,-0.0012244873418878776
line response,0.0,0.003547155920247287,-0.003547155920247287
line response gh,0.0,0.003547155920247287,-0.003547155920247287
lines,0.0,0.0018599894413287273,-0.0018599894413287273
link,0.012747483270410195,0.012266848825719778,0.00048063444469041705
link doc,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
link doc link,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
link issue,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
link issue different,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
link reason,0.0,0.0028416104875571917,-0.0028416104875571917
link reason failure,0.0,0.0028416104875571917,-0.0028416104875571917
link relevant,0.003226459129670083,0.0012828963761426645,0.0019435627535274184
link relevant issues,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
link relevant tracking,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
link sig,0.0014992981941472435,0.0,0.0014992981941472435
link sig node,0.0009089636884278194,0.0,0.0009089636884278194
link testgrid,0.0,0.002927825609241972,-0.002927825609241972
link testgrid link,0.0,0.001570348316253467,-0.001570348316253467
link usage,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
link usage link,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
link use,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
link use fixes,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
linked,0.03786299578607546,0.018975110412199514,0.018887885373875944
linked issue,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
linked issue pr,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
linked prs,0.03955840472462368,0.01988756198797052,0.01967084273665316
linked prs gh,0.02637226981641579,0.013258374658647015,0.013113895157768774
linked prs linked,0.013186134908207895,0.006629187329323508,0.006556947578884387
linker,0.0017001810049114443,0.007603604445549011,-0.005903423440637566
linker fixes,0.0,0.002894569598393257,-0.002894569598393257
linker fixes rust,0.0,0.002894569598393257,-0.002894569598393257
linker messages,0.0,0.0021702848965944495,-0.0021702848965944495
linking,0.005502812194298146,0.0037133238592038367,0.0017894883350943096
linking directly,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
linking directly master,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
linking documentation,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
linking documentation kep,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
links,0.011379772044852788,0.001994782558650833,0.009384989486201955
links files,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
links files use,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
links point,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
links point resources,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
links previous,0.007079507673051577,0.0,0.007079507673051577
links previous discussion,0.007079507673051577,0.0,0.007079507673051577
links reference,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
links reference specific,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
lint,0.013122177444792407,0.0,0.013122177444792407
lint checks,0.0024897457374020264,0.0,0.0024897457374020264
lint checks comparison,0.0024897457374020264,0.0,0.0024897457374020264
lint described,0.0024897457374020264,0.0,0.0024897457374020264
lint described rustbot,0.0024897457374020264,0.0,0.0024897457374020264
lint pr,0.0024897457374020264,0.0,0.0024897457374020264
lint pr aims,0.0024897457374020264,0.0,0.0024897457374020264
lint rustc,0.0024897457374020264,0.0,0.0024897457374020264
lint rustc deny,0.0024897457374020264,0.0,0.0024897457374020264
linter,0.007788879561801483,0.0,0.007788879561801483
linux,0.008959604396259759,0.0066102552869542214,0.0023493491093055374
linux gh,0.0028424278908907924,0.0025304521091638645,0.0003119757817269279
linux gh linked,0.0028424278908907924,0.0025304521091638645,0.0003119757817269279
linux gnu,0.0017809239769544457,0.0011500084218057228,0.0006309155551487229
linux gnu release,0.0,0.0012244873418878776,-0.0012244873418878776
linux windows,0.00047346934307885126,0.0010868956062188005,-0.0006134262631399492
list,0.00437658948764148,0.009923342889220855,-0.0055467534015793745
literal,0.0032864659872474922,0.0,0.0032864659872474922
little,0.0024671266552714816,0.0,0.0024671266552714816
live,0.0010688849170520753,0.0015624475925954614,-0.0004935626755433861
ll,0.0036485611871463113,0.006126011509959126,-0.0024774503228128146
ll open,0.0,0.005368657834175712,-0.005368657834175712
ll open pr,0.0,0.005368657834175712,-0.005368657834175712
llvm,0.0016919360324816688,0.0035350328057462735,-0.0018430967732646047
llvm generated,0.0,0.002894569598393257,-0.002894569598393257
llvm generated arm,0.0,0.002894569598393257,-0.002894569598393257
llvm version,0.0,0.0012244873418878776,-0.0012244873418878776
llvm version possibly,0.0,0.0012244873418878776,-0.0012244873418878776
load,0.002738366398520384,0.0035921071332401895,-0.0008537407347198054
load time,0.0011034540180687737,0.0018473209116607837,-0.00074386689359201
loaded,0.0007622306980076138,0.0010958780191013986,-0.0003336473210937849
loading,0.0028617361449450145,0.002058443412400388,0.0008032927325446267
loads,0.0007158683410447826,0.004499471115703765,-0.0037836027746589824
local,0.005025202512556859,0.006040484229092591,-0.0010152817165357316
locally,0.0008874371578095398,0.0014007447658197082,-0.0005133076080101684
locally using,0.0,0.001570348316253467,-0.001570348316253467
locally using stress,0.0,0.001570348316253467,-0.001570348316253467
lock,0.0021266366832177032,0.003819112233664326,-0.0016924755504466229
log,0.0011789866655511202,0.006322265150658449,-0.005143278485107329
logic,0.002201259919318628,0.002581319236775812,-0.0003800593174571841
logs,0.0009533100633532393,0.0031838479246276323,-0.0022305378612743933
long,0.0009190983008084366,0.004849777971357426,-0.00393067967054899
longer,0.0028838914528262673,0.006405511512067092,-0.0035216200592408245
look,0.0017507260181266614,0.0018079368882106968,-5.721087008403545e-05
looked,0.0,0.0017786922255668028,-0.0017786922255668028
looking,0.00046510429240036687,0.0026503103007434275,-0.0021852060083430605
looks,0.001992131909502693,0.0010868956062188005,0.0009052363032838926
looks like,0.001992131909502693,0.0010868956062188005,0.0009052363032838926
lookup,0.00044467077231522716,0.0013973871339836752,-0.0009527163616684481
loop,0.0013169124044696558,0.0036302386302879174,-0.0023133262258182618
lot,0.0010318855036526764,0.002358741285976817,-0.0013268557823241406
low,0.0007616154630147678,0.0021103799448236246,-0.0013487644818088568
lts,0.0007536340476734292,0.0018930451911247054,-0.0011394111434512761
mac,0.00047346934307885126,0.0001132251635377039,0.00036024417954114737
mach,0.0,0.0032507380878911874,-0.0032507380878911874
mach objects,0.0,0.002894569598393257,-0.002894569598393257
mach objects set,0.0,0.002894569598393257,-0.002894569598393257
machine,0.000883844612074236,0.002233088700629396,-0.00134924408855516
machinery,0.001679820473207776,0.0009723877502971489,0.0007074327229106271
machinery kind,0.0005214195764106706,0.0010353632800150366,-0.0005139437036043661
machinery kind bug,0.0005214195764106706,0.0010353632800150366,-0.0005139437036043661
macos,0.0025148936802459236,0.0076366619112520386,-0.005121768231006115
macos gh,0.0,0.002543369931953068,-0.002543369931953068
macro,0.0034989266219443136,0.0,0.0034989266219443136
main,0.007307931008032247,0.013422799648605934,-0.006114868640573687
main branch,0.0033717880822835187,0.006314785738952646,-0.0029429976566691276
main branch operating,0.0033717880822835187,0.005564857557552502,-0.002193069475268983
main js,0.0,0.005501416877927282,-0.005501416877927282
main js vs,0.0,0.0004101967061127902,-0.0004101967061127902
main pr,0.001767172768574059,0.0009834703161044195,0.0007837024524696395
mainly,0.0010305925339717473,0.0011599717793831553,-0.000129379245411408
maintain,0.0005309771979440664,0.002893499279393387,-0.0023625220814493205
maintained,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
maintained indefinitely,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
maintained indefinitely redistributed,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
maintaining,0.0,0.0011681688780977484,-0.0011681688780977484
majority,0.000294614870691412,0.0020694855175337726,-0.0017748706468423605
make,0.008703791580256243,0.009851771853232832,-0.001147980272976589
make makefile,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
make makefile node,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
make similar,0.0,0.0025115023444192432,-0.0025115023444192432
make sure,0.001671906336013189,0.005734721885684139,-0.00406281554967095
make sure following,0.0006799069031567222,0.0017934635666182889,-0.0011135566634615666
make tools,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
make tools gypfiles,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
makefile,0.004008918611440284,0.001791293661852037,0.002217624949588247
makefile node,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
makefile node error,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
makes,0.003678109376712549,0.003309969798264715,0.00036813957844783387
making,0.0044187317692382716,0.002532076089972824,0.0018866556792654474
making contribution,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
making contribution project,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
malformed,0.0,0.0026582426729230054,-0.0026582426729230054
managed,0.002015792642705109,0.0011821820444964173,0.0008336105982086916
manager,0.0017018060480532345,0.0,0.0017018060480532345
manifests,0.00031369525044618464,0.0009834703161044195,-0.0006697750656582349
manipulation,0.0004306532376952183,0.0005324370667691764,-0.00010178382907395812
manually,0.000445745943082274,0.005156374724944864,-0.00471062878186259
map,0.0,0.003351010638107679,-0.003351010638107679
mapping,0.0,0.0019868916004650537,-0.0019868916004650537
mark,0.0027855498992973506,0.0008157567444252665,0.001969793154872084
mark type,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
mark type pr,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
marked,0.0034483623875304808,0.0017009671120805452,0.0017473952754499355
mask,0.0006273905008923693,0.001232622166363241,-0.0006052316654708717
master,0.008036050063307239,0.005113311628376667,0.002922738434930572
master branch,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
master branch ensures,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
master kind,0.0014910465373686942,0.0,0.0014910465373686942
master kind failing,0.0014910465373686942,0.0,0.0014910465373686942
master pm,0.0037252172067002774,0.0,0.0037252172067002774
master pm pr,0.0037252172067002774,0.0,0.0037252172067002774
master pr,0.002238968942774499,0.0,0.002238968942774499
master pr pull,0.002238968942774499,0.0,0.002238968942774499
match,0.0028154750515345522,0.007872981215816994,-0.005057506164282442
match clang,0.0,0.002894569598393257,-0.002894569598393257
match clang llvm,0.0,0.002894569598393257,-0.002894569598393257
matches,0.0,0.0023385021688947967,-0.0023385021688947967
matching,0.0,0.006437312025498367,-0.006437312025498367
maybe,0.0019595115520893557,0.004254557384628163,-0.002295045832538807
meaningfully,0.0024897457374020264,0.0,0.0024897457374020264
meaningfully comparisons,0.0024897457374020264,0.0,0.0024897457374020264
meaningfully comparisons false,0.0024897457374020264,0.0,0.0024897457374020264
means,0.0027893337946558283,0.0010246857395240865,0.0017646480551317418
medium,0.0008109405776205744,0.0011821820444964173,-0.0003712414668758429
member,0.001299395400805531,0.0007287742676313485,0.0005706211331741825
member requires,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
member requires derived,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
memory,0.00609653065322174,0.010145783904389699,-0.004049253251167959
memory leak,0.0,0.005308287975868631,-0.005308287975868631
merge,0.00031369525044618464,0.0009913275203850414,-0.0006776322699388568
merged,0.004926323504752944,0.002072644026245039,0.002853679478507905
merged add,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
merged add word,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
merging,0.0014716731296531569,0.0,0.0014716731296531569
message,0.005274671450562971,0.0070456101918472845,-0.0017709387412843131
message detailed,0.0006799069031567222,0.0017934635666182889,-0.0011135566634615666
message detailed description,0.0006799069031567222,0.0017934635666182889,-0.0011135566634615666
message ex,0.0007158683410447826,0.0012378350449485233,-0.0005219667039037406
message ex tests,0.0007622306980076138,0.00031248951851909224,0.0004497411794885215
message formatting,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
message formatting guidelines,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
messages,0.0017269694177819074,0.005499791557599639,-0.0037728221398177315
meta,0.0035567505789404217,0.0028171974134476264,0.0007395531654927952
meta using,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
meta using stable,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
metadata,0.0038310618970993915,0.004369617287896095,-0.0005385553907967036
metadata wrapper,0.0,0.002894569598393257,-0.002894569598393257
metadata wrapper objects,0.0,0.002894569598393257,-0.002894569598393257
metal,0.0011482912306249897,0.002054377338260098,-0.0009060861076351082
method,0.005829491669052033,0.007967957002590207,-0.0021384653335381736
method payload,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
method payload mismatch,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
method unchanged,0.0,0.001676086259588475,-0.001676086259588475
methods,0.0039805278770962925,0.006504766050072873,-0.002524238172976581
metrics,0.0013247421669910172,0.0009965179401338513,0.00032822422685716587
mice,0.0,0.0012244873418878776,-0.0012244873418878776
mice rustc,0.0,0.0012244873418878776,-0.0012244873418878776
mice rustc rs,0.0,0.0012244873418878776,-0.0012244873418878776
migration,0.0028647059531758485,0.0012175143076219753,0.0016471916455538733
min,0.0036741198988175417,0.0,0.0036741198988175417
minimal,0.0010874224934669455,0.0034261135191550017,-0.0023386910256880562
minimal verifiable,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
minimal verifiable example,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
minimally,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
minimally precisely,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
minimally precisely possible,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
minimization,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
minimization patterns,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
minimization patterns create,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
minor,0.004113009877841493,0.0007966701410424058,0.003316339736799087
minor bug,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
minor bug fixes,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
